case_id,subset,modality,status,annotation_valid,is_empty_mask,image_width,image_height,mask_width,mask_height,positive_pixels,lesion_ratio_pct,image_path,mask_path
VINMEC_RAW_OTU_CEUS_126,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,552,547,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/126.JPG,NONE
VINMEC_RAW_OTU_CEUS_73,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,555,603,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/73.JPG,NONE
VINMEC_RAW_OTU_2D_train_9,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,536,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/9.JPG,NONE
VINMEC_RAW_OTU_CEUS_130,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,591,580,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/130.JPG,NONE
VINMEC_RAW_OTU_CEUS_127,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,552,553,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/127.JPG,NONE
VINMEC_RAW_OTU_2D_test_1190,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,540,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1190.JPG,NONE
VINMEC_RAW_OTU_CEUS_17,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,555,556,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/17.JPG,NONE
VINMEC_RAW_OTU_2D_test_953,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,564,536,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/953.JPG,NONE
VINMEC_RAW_OTU_2D_train_1448,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,478,557,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1448.JPG,NONE
VINMEC_RAW_OTU_2D_test_1307,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,624,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1307.JPG,NONE
VINMEC_RAW_OTU_2D_train_289,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,961,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/289.JPG,NONE
VINMEC_RAW_OTU_2D_train_100,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,531,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/100.JPG,NONE
VINMEC_RAW_OTU_2D_train_1007,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,956,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1007.JPG,NONE
VINMEC_RAW_OTU_2D_train_196,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/196.JPG,NONE
VINMEC_RAW_OTU_2D_test_1143,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,524,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1143.JPG,NONE
VINMEC_RAW_OTU_2D_train_929,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,528,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/929.JPG,NONE
VINMEC_RAW_OTU_CEUS_82,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,541,591,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/82.JPG,NONE
VINMEC_RAW_OTU_2D_train_1349,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,566,592,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1349.JPG,NONE
VINMEC_RAW_OTU_2D_train_61,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,606,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/61.JPG,NONE
VINMEC_RAW_OTU_2D_train_1045,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1045.JPG,NONE
VINMEC_RAW_OTU_2D_test_934,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,568,587,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/934.JPG,NONE
VINMEC_RAW_OTU_2D_train_833,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,493,280,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/833.JPG,NONE
VINMEC_RAW_OTU_2D_test_1018,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,567,589,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1018.JPG,NONE
VINMEC_RAW_OTU_CEUS_59,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,542,597,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/59.JPG,NONE
VINMEC_RAW_OTU_2D_test_1012,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,528,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1012.JPG,NONE
VINMEC_RAW_OTU_CEUS_109,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,336,417,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/109.JPG,NONE
VINMEC_RAW_OTU_2D_train_1425,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,537,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1425.JPG,NONE
VINMEC_RAW_OTU_2D_train_1043,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,510,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1043.JPG,NONE
VINMEC_RAW_OTU_2D_train_235,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/235.JPG,NONE
VINMEC_RAW_OTU_2D_train_1084,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,520,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1084.JPG,NONE
VINMEC_RAW_OTU_2D_train_1180,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,569,592,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1180.JPG,NONE
VINMEC_RAW_OTU_2D_train_263,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/263.JPG,NONE
VINMEC_RAW_OTU_2D_train_11,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,530,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/11.JPG,NONE
VINMEC_RAW_OTU_2D_train_767,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,562,622,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/767.JPG,NONE
VINMEC_RAW_OTU_2D_train_1346,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,570,589,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1346.JPG,NONE
VINMEC_RAW_OTU_2D_train_1197,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,536,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1197.JPG,NONE
VINMEC_RAW_OTU_2D_train_836,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,612,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/836.JPG,NONE
VINMEC_RAW_OTU_2D_train_683,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,478,545,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/683.JPG,NONE
VINMEC_RAW_OTU_2D_train_1128,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,569,595,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1128.JPG,NONE
VINMEC_RAW_OTU_2D_train_926,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,526,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/926.JPG,NONE
VINMEC_RAW_OTU_2D_test_1378,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1378.JPG,NONE
VINMEC_RAW_OTU_2D_train_108,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/108.JPG,NONE
VINMEC_RAW_OTU_2D_test_350,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,474,604,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/350.JPG,NONE
VINMEC_RAW_OTU_2D_train_519,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,527,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/519.JPG,NONE
VINMEC_RAW_OTU_2D_test_1285,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1116,591,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1285.JPG,NONE
VINMEC_RAW_OTU_2D_train_830,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,545,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/830.JPG,NONE
VINMEC_RAW_OTU_2D_train_818,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,972,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/818.JPG,NONE
VINMEC_RAW_OTU_2D_train_540,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,478,548,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/540.JPG,NONE
VINMEC_RAW_OTU_2D_train_423,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,961,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/423.JPG,NONE
VINMEC_RAW_OTU_2D_train_853,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,546,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/853.JPG,NONE
VINMEC_RAW_OTU_2D_test_90,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,528,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/90.JPG,NONE
VINMEC_RAW_OTU_CEUS_89,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,339,412,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/89.JPG,NONE
VINMEC_RAW_OTU_2D_train_1103,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,956,521,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1103.JPG,NONE
VINMEC_RAW_OTU_2D_train_1158,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1135,592,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1158.JPG,NONE
VINMEC_RAW_OTU_2D_train_634,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,567,620,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/634.JPG,NONE
VINMEC_RAW_OTU_2D_train_1310,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,573,321,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1310.JPG,NONE
VINMEC_RAW_OTU_2D_train_1456,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,953,530,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1456.JPG,NONE
VINMEC_RAW_OTU_2D_train_283,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/283.JPG,NONE
VINMEC_RAW_OTU_2D_train_505,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,549,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/505.JPG,NONE
VINMEC_RAW_OTU_2D_train_771,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,484,542,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/771.JPG,NONE
VINMEC_RAW_OTU_2D_train_805,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,543,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/805.JPG,NONE
VINMEC_RAW_OTU_2D_train_1296,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,569,592,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1296.JPG,NONE
VINMEC_RAW_OTU_2D_train_1186,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1134,593,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1186.JPG,NONE
VINMEC_RAW_OTU_2D_test_177,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/177.JPG,NONE
VINMEC_RAW_OTU_2D_test_945,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,566,589,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/945.JPG,NONE
VINMEC_RAW_OTU_2D_train_1328,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1328.JPG,NONE
VINMEC_RAW_OTU_2D_test_1184,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1135,594,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1184.JPG,NONE
VINMEC_RAW_OTU_2D_train_1097,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,530,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1097.JPG,NONE
VINMEC_RAW_OTU_2D_train_565,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,482,550,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/565.JPG,NONE
VINMEC_RAW_OTU_2D_test_1046,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,955,538,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1046.JPG,NONE
VINMEC_RAW_OTU_CEUS_125,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,550,552,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/125.JPG,NONE
VINMEC_RAW_OTU_2D_train_820,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,544,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/820.JPG,NONE
VINMEC_RAW_OTU_2D_test_377,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,483,539,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/377.JPG,NONE
VINMEC_RAW_OTU_2D_train_1297,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,537,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1297.JPG,NONE
VINMEC_RAW_OTU_2D_train_1225,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1135,592,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1225.JPG,NONE
VINMEC_RAW_OTU_2D_train_99,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/99.JPG,NONE
VINMEC_RAW_OTU_2D_train_1145,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,539,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1145.JPG,NONE
VINMEC_RAW_OTU_2D_test_701,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,549,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/701.JPG,NONE
VINMEC_RAW_OTU_2D_test_371,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,803,671,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/371.JPG,NONE
VINMEC_RAW_OTU_2D_train_561,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,566,605,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/561.JPG,NONE
VINMEC_RAW_OTU_2D_train_712,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,539,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/712.JPG,NONE
VINMEC_RAW_OTU_2D_train_444,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/444.JPG,NONE
VINMEC_RAW_OTU_2D_train_1265,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,477,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1265.JPG,NONE
VINMEC_RAW_OTU_2D_train_1417,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1071,633,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1417.JPG,NONE
VINMEC_RAW_OTU_2D_train_190,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/190.JPG,NONE
VINMEC_RAW_OTU_2D_test_264,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/264.JPG,NONE
VINMEC_RAW_OTU_2D_train_702,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/702.JPG,NONE
VINMEC_RAW_OTU_2D_train_232,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/232.JPG,NONE
VINMEC_RAW_OTU_2D_train_1164,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,568,591,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1164.JPG,NONE
VINMEC_RAW_OTU_2D_test_323,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,529,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/323.JPG,NONE
VINMEC_RAW_OTU_2D_test_26,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1104,674,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/26.JPG,NONE
VINMEC_RAW_OTU_2D_train_1172,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,720,559,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1172.JPG,NONE
VINMEC_RAW_OTU_2D_test_237,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,857,559,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/237.JPG,NONE
VINMEC_RAW_OTU_2D_test_1232,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,973,529,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1232.JPG,NONE
VINMEC_RAW_OTU_CEUS_119,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,338,351,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/119.JPG,NONE
VINMEC_RAW_OTU_2D_test_1065,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,956,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1065.JPG,NONE
VINMEC_RAW_OTU_CEUS_140,VINMEC_RAW_UNANNOTATED,CEUS,UNANNOTATED_RAW,False,False,550,554,0,0,0,0.0,dataset/vinmec_ovarian/OTU_CEUS/image/140.JPG,NONE
VINMEC_RAW_OTU_2D_train_182,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/182.JPG,NONE
VINMEC_RAW_OTU_2D_test_862,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,544,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/862.JPG,NONE
VINMEC_RAW_OTU_2D_test_743,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,539,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/743.JPG,NONE
VINMEC_RAW_OTU_2D_train_320,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,482,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/320.JPG,NONE
VINMEC_RAW_OTU_2D_train_1391,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,529,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1391.JPG,NONE
VINMEC_RAW_OTU_2D_test_804,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,535,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/804.JPG,NONE
VINMEC_RAW_OTU_2D_test_1347,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,570,595,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/1347.JPG,NONE
VINMEC_RAW_OTU_2D_train_189,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,532,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/189.JPG,NONE
VINMEC_RAW_OTU_2D_test_299,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,481,534,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/299.JPG,NONE
VINMEC_RAW_OTU_2D_test_700,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,557,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/700.JPG,NONE
VINMEC_RAW_OTU_2D_train_1418,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,551,618,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1418.JPG,NONE
VINMEC_RAW_OTU_2D_test_248,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,480,529,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/248.JPG,NONE
VINMEC_RAW_OTU_2D_test_679,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,495,557,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/679.JPG,NONE
VINMEC_RAW_OTU_2D_train_1126,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,957,604,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1126.JPG,NONE
VINMEC_RAW_OTU_2D_train_1160,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,529,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1160.JPG,NONE
VINMEC_RAW_OTU_2D_train_812,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1135,705,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/812.JPG,NONE
VINMEC_RAW_OTU_2D_train_1052,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,479,527,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/1052.JPG,NONE
VINMEC_RAW_OTU_2D_test_292,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,703,400,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/292.JPG,NONE
VINMEC_RAW_OTU_2D_train_405,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,958,533,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/405.JPG,NONE
VINMEC_RAW_OTU_2D_train_401,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,655,347,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/401.JPG,NONE
VINMEC_RAW_OTU_2D_test_464,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,959,530,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/test/image/464.JPG,NONE
VINMEC_RAW_OTU_2D_train_873,VINMEC_RAW_UNANNOTATED,B-Mode 2D,UNANNOTATED_RAW,False,False,1134,608,0,0,0,0.0,dataset/vinmec_ovarian/OTU_2D/train/train_image/873.JPG,NONE
