case_id,subset,modality,status,annotation_valid,image_width,image_height,mask_width,mask_height,positive_pixels,lesion_ratio_pct,image_path,mask_path
OTU_2D_train_597,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,567,608,567,608,91774,26.622,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\597.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\597.PNG
OTU_2D_train_857,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,487,272,487,272,8139,6.144,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\857.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\857.PNG
OTU_2D_train_389,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,938,537,938,537,60014,11.914,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\389.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\389.PNG
OTU_2D_train_1247,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,531,957,531,59764,11.761,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1247.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1247.PNG
OTU_2D_train_49,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,846,614,846,614,76666,14.759,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\49.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\49.PNG
OTU_2D_train_832,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,492,272,492,272,4321,3.229,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\832.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\832.PNG
OTU_2D_train_1334,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1121,591,1121,591,89951,13.577,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1334.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1334.PNG
OTU_2D_train_53,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1067,594,1067,594,145062,22.888,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\53.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\53.PNG
OTU_2D_train_425,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,831,602,831,602,84407,16.873,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\425.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\425.PNG
OTU_2D_train_40,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,478,533,478,533,15743,6.179,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\40.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\40.PNG
OTU_2D_train_1107,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,956,524,956,524,48042,9.59,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1107.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1107.PNG
OTU_2D_train_738,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,496,549,496,549,5142,1.888,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\738.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\738.PNG
OTU_2D_train_668,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,482,540,482,540,72897,28.007,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\668.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\668.PNG
OTU_2D_train_449,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,486,273,486,273,2603,1.962,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\449.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\449.PNG
OTU_2D_train_801,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,543,958,543,34695,6.67,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\801.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\801.PNG
OTU_2D_train_319,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,482,534,482,534,68442,26.591,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\319.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\319.PNG
OTU_2D_train_589,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,568,568,568,568,16852,5.223,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\589.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\589.PNG
OTU_2D_train_797,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,954,542,954,542,42781,8.274,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\797.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\797.PNG
OTU_2D_train_1439,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,539,958,539,33796,6.545,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1439.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1439.PNG
OTU_2D_train_717,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,550,480,550,9402,3.561,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\717.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\717.PNG
OTU_2D_train_815,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,775,610,775,610,27868,5.895,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\815.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\815.PNG
OTU_2D_train_360,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,964,534,964,534,137298,26.671,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\360.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\360.PNG
OTU_2D_train_1213,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,536,959,536,19135,3.723,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1213.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1213.PNG
OTU_2D_train_1164,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,568,591,568,591,34537,10.288,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1164.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1164.PNG
OTU_2D_train_17,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,536,959,536,41877,8.147,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\17.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\17.PNG
OTU_2D_train_1318,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,483,536,483,536,53330,20.6,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1318.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1318.PNG
OTU_2D_train_406,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,530,959,530,92238,18.147,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\406.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\406.PNG
OTU_2D_train_1433,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,534,479,534,42774,16.723,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1433.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1433.PNG
OTU_2D_train_195,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,532,480,532,99458,38.948,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\195.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\195.PNG
OTU_2D_train_954,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,568,542,568,542,18190,5.909,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\954.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\954.PNG
OTU_2D_train_725,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,476,557,476,557,100349,37.849,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\725.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\725.PNG
OTU_2D_train_1287,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1116,590,1116,590,50995,7.745,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1287.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1287.PNG
OTU_2D_train_525,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,556,958,556,61895,11.62,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\525.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\525.PNG
OTU_2D_train_726,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,973,540,973,540,161640,30.764,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\726.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\726.PNG
OTU_2D_train_575,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,546,479,546,8140,3.112,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\575.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\575.PNG
OTU_2D_train_282,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,533,479,533,47173,18.477,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\282.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\282.PNG
OTU_2D_train_372,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,806,669,806,669,88561,16.424,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\372.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\372.PNG
OTU_2D_train_172,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,534,958,534,52349,10.233,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\172.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\172.PNG
OTU_2D_train_297,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,531,958,531,95271,18.728,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\297.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\297.PNG
OTU_2D_train_756,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,483,540,483,540,63646,24.402,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\756.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\756.PNG
OTU_2D_train_781,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,544,479,544,55375,21.251,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\781.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\781.PNG
OTU_2D_train_1021,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,567,580,567,580,46667,14.191,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1021.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1021.PNG
OTU_2D_train_680,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,478,587,478,587,58934,21.004,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\680.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\680.PNG
OTU_2D_train_813,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,490,273,490,273,10209,7.632,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\813.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\813.PNG
OTU_2D_train_65,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,863,605,863,605,55882,10.703,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\65.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\65.PNG
OTU_2D_train_1431,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1106,566,1106,566,25246,4.033,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1431.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1431.PNG
OTU_2D_train_219,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,530,481,530,100823,39.549,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\219.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\219.PNG
OTU_2D_train_335,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,590,1135,590,127039,18.971,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\335.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\335.PNG
OTU_2D_train_91,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,861,606,861,606,88258,16.915,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\91.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\91.PNG
OTU_2D_train_667,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,549,479,549,96547,36.714,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\667.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\667.PNG
OTU_2D_train_794,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,554,959,554,16080,3.027,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\794.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\794.PNG
OTU_2D_train_555,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,544,480,544,7161,2.742,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\555.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\555.PNG
OTU_2D_train_1328,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,535,957,535,118448,23.135,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1328.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1328.PNG
OTU_2D_train_1165,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,570,597,570,597,42270,12.422,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1165.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1165.PNG
OTU_2D_train_236,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,855,557,855,557,29192,6.13,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\236.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\236.PNG
OTU_2D_train_298,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,536,479,536,128369,49.999,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\298.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\298.PNG
OTU_2D_train_875,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,954,545,954,545,58378,11.228,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\875.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\875.PNG
OTU_2D_train_1193,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,353,390,353,390,35686,25.921,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1193.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1193.PNG
OTU_2D_train_876,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,548,479,548,62939,23.977,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\876.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\876.PNG
OTU_2D_train_1292,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,534,958,534,121827,23.814,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1292.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1292.PNG
OTU_2D_train_780,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,542,481,542,40170,15.408,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\780.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\780.PNG
OTU_2D_train_1172,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,720,559,720,559,139220,34.591,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1172.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1172.PNG
OTU_2D_train_119,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,530,480,530,57643,22.658,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\119.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\119.PNG
OTU_2D_train_822,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,609,1135,609,162286,23.478,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\822.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\822.PNG
OTU_2D_train_712,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,539,959,539,144769,28.007,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\712.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\712.PNG
OTU_2D_train_1312,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,960,525,960,525,156674,31.086,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1312.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1312.PNG
OTU_2D_train_60,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,604,959,604,119139,20.568,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\60.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\60.PNG
OTU_2D_train_283,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,534,958,534,150533,29.426,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\283.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\283.PNG
OTU_2D_train_86,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1113,604,1113,604,76904,11.44,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\86.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\86.PNG
OTU_2D_train_1223,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,569,594,569,594,79914,23.644,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1223.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1223.PNG
OTU_2D_train_311,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,533,479,533,17741,6.949,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\311.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\311.PNG
OTU_2D_train_458,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,530,959,530,36810,7.242,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\458.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\458.PNG
OTU_2D_train_1343,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,568,592,568,592,26263,7.81,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1343.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1343.PNG
OTU_2D_train_418,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,531,959,531,38683,7.596,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\418.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\418.PNG
OTU_2D_train_1156,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,667,1135,667,230503,30.448,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1156.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1156.PNG
OTU_2D_train_1019,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,568,583,568,583,73002,22.045,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1019.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1019.PNG
OTU_2D_train_1344,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,567,596,567,596,15605,4.618,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1344.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1344.PNG
OTU_2D_train_1155,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,638,1135,638,172085,23.764,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1155.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1155.PNG
OTU_2D_train_1148,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,532,958,532,47743,9.368,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1148.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1148.PNG
OTU_2D_train_1198,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,531,957,531,41047,8.077,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1198.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1198.PNG
OTU_2D_train_384,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,554,589,554,589,96144,29.464,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\384.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\384.PNG
OTU_2D_train_470,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,538,958,538,16578,3.217,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\470.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\470.PNG
OTU_2D_train_1333,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,806,611,806,611,51276,10.412,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_image\1333.JPG,C:\Users\PeaceD\Downloads\Khoa_Luan\dataset\dataset\OTU_2D\train\train_label\label\1333.PNG
