case_id,subset,modality,status,annotation_valid,image_width,image_height,mask_width,mask_height,positive_pixels,lesion_ratio_pct,image_path,mask_path
OTU_2D_train_183,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,532,958,532,92176,18.086,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\183.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\183.PNG
OTU_2D_train_298,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,536,479,536,128369,49.999,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\298.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\298.PNG
OTU_2D_train_29,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,531,959,531,47121,9.253,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\29.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\29.PNG
OTU_2D_test_445,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,957,529,957,529,85868,16.961,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\445.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\445.PNG
OTU_2D_train_1279,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,961,622,961,622,99048,16.57,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1279.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1279.PNG
OTU_2D_train_251,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,483,532,483,532,64406,25.065,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\251.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\251.PNG
OTU_2D_test_883,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,959,538,959,538,120832,23.42,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\883.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\883.PNG
OTU_2D_train_1449,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,551,479,551,52334,19.829,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1449.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1449.PNG
OTU_2D_train_616,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,971,542,971,542,16977,3.226,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\616.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\616.PNG
OTU_2D_train_1349,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,566,592,566,592,45293,13.517,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1349.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1349.PNG
OTU_2D_train_680,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,478,587,478,587,58934,21.004,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\680.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\680.PNG
OTU_2D_test_149,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,1103,566,1103,566,42474,6.803,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\149.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\149.PNG
OTU_CEUS_86,OTU_CEUS,CEUS,VALID_LESION_MASK,True,555,553,555,553,30268,9.862,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\86.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\86.PNG
OTU_2D_train_58,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,530,959,530,133993,26.363,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\58.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\58.PNG
OTU_2D_train_451,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,532,958,532,78714,15.445,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\451.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\451.PNG
OTU_2D_test_718,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,481,543,481,543,5735,2.196,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\718.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\718.PNG
OTU_2D_train_619,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,974,551,974,551,15350,2.86,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\619.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\619.PNG
OTU_2D_train_1344,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,567,596,567,596,15605,4.618,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1344.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1344.PNG
OTU_2D_train_1287,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1116,590,1116,590,50995,7.745,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1287.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1287.PNG
OTU_2D_train_1210,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,536,959,536,26518,5.159,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1210.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1210.PNG
OTU_2D_train_338,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,567,590,567,590,94216,28.164,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\338.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\338.PNG
OTU_2D_test_862,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,959,544,959,544,22160,4.248,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\862.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\862.PNG
OTU_2D_train_32,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,533,479,533,46817,18.338,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\32.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\32.PNG
OTU_2D_train_938,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,565,580,565,580,27945,8.528,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\938.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\938.PNG
OTU_2D_train_772,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,474,548,474,548,43603,16.786,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\772.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\772.PNG
OTU_2D_test_1374,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,957,538,957,538,128780,25.012,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\1374.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\1374.PNG
OTU_2D_test_474,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,1135,590,1135,590,176231,26.317,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\474.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\474.PNG
OTU_CEUS_158,OTU_CEUS,CEUS,VALID_LESION_MASK,True,574,576,574,576,56049,16.952,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\158.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\158.PNG
OTU_2D_train_759,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1106,628,1106,628,34702,4.996,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\759.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\759.PNG
OTU_2D_train_290,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,487,531,487,531,33002,12.762,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\290.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\290.PNG
OTU_2D_train_1272,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,570,589,570,589,90675,27.008,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1272.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1272.PNG
OTU_2D_train_1019,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,568,583,568,583,73002,22.045,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1019.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1019.PNG
OTU_CEUS_7,OTU_CEUS,CEUS,VALID_LESION_MASK,True,581,577,581,577,108816,32.459,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\7.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\7.PNG
OTU_2D_train_1439,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,539,958,539,33796,6.545,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1439.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1439.PNG
OTU_CEUS_15,OTU_CEUS,CEUS,VALID_LESION_MASK,True,330,379,330,379,18930,15.136,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\15.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\15.PNG
OTU_2D_train_1265,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,477,533,477,533,42763,16.82,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1265.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1265.PNG
OTU_2D_train_909,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,953,528,953,528,22883,4.548,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\909.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\909.PNG
OTU_2D_train_252,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,532,959,532,69408,13.604,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\252.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\252.PNG
OTU_CEUS_72,OTU_CEUS,CEUS,VALID_LESION_MASK,True,553,566,553,566,104920,33.521,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\72.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\72.PNG
OTU_2D_train_836,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,612,959,612,100553,17.133,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\836.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\836.PNG
OTU_2D_train_366,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,535,959,535,4634,0.903,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\366.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\366.PNG
OTU_CEUS_78,OTU_CEUS,CEUS,VALID_LESION_MASK,True,550,555,550,555,76294,24.994,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\78.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\78.PNG
OTU_2D_train_150,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,533,959,533,36004,7.044,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\150.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\150.PNG
OTU_CEUS_121,OTU_CEUS,CEUS,VALID_LESION_MASK,True,339,352,339,352,8762,7.343,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\121.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\121.PNG
OTU_2D_test_1162,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,481,535,481,535,53381,20.744,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\1162.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\1162.PNG
OTU_2D_train_349,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,476,600,476,600,14535,5.089,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\349.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\349.PNG
OTU_2D_train_1330,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,482,555,482,555,52324,19.56,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1330.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1330.PNG
OTU_CEUS_41,OTU_CEUS,CEUS,VALID_LESION_MASK,True,560,552,560,552,61631,19.938,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\41.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\41.PNG
OTU_CEUS_127,OTU_CEUS,CEUS,VALID_LESION_MASK,True,552,553,552,553,33226,10.885,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\127.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\127.PNG
OTU_2D_test_1336,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,1103,562,1103,562,71716,11.569,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\1336.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\1336.PNG
OTU_2D_test_370,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,1134,591,1134,591,159155,23.748,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\370.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\370.PNG
OTU_2D_train_151,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,958,531,958,531,28002,5.505,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\151.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\151.PNG
OTU_2D_train_822,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1135,609,1135,609,162286,23.478,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\822.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\822.PNG
OTU_2D_test_399,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,843,613,843,613,67902,13.14,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\399.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\399.PNG
OTU_2D_train_1297,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,537,959,537,66779,12.967,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1297.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1297.PNG
OTU_2D_test_623,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,741,633,741,633,86968,18.541,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\623.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\623.PNG
OTU_2D_test_1122,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,818,606,818,606,91253,18.409,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\1122.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\1122.PNG
OTU_2D_train_1332,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,319,330,319,330,34713,32.975,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1332.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1332.PNG
OTU_2D_train_490,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,957,538,957,538,40187,7.805,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\490.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\490.PNG
OTU_2D_test_842,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,1104,596,1104,596,70232,10.674,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\842.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\842.PNG
OTU_2D_train_1450,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,482,556,482,556,48733,18.184,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1450.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1450.PNG
OTU_2D_train_935,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,569,584,569,584,30411,9.152,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\935.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\935.PNG
OTU_2D_test_1331,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,479,559,479,559,56455,21.084,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\1331.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\1331.PNG
OTU_CEUS_104,OTU_CEUS,CEUS,VALID_LESION_MASK,True,564,550,564,550,66390,21.402,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\image\104.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_CEUS\label\104.PNG
OTU_2D_train_1320,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,482,536,482,536,81008,31.356,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1320.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1320.PNG
OTU_2D_train_28,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,959,534,959,534,112104,21.891,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\28.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\28.PNG
OTU_2D_train_91,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,861,606,861,606,88258,16.915,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\91.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\91.PNG
OTU_2D_test_1366,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,959,531,959,531,139717,27.437,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\1366.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\1366.PNG
OTU_2D_train_1333,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,806,611,806,611,51276,10.412,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1333.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1333.PNG
OTU_2D_train_731,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,480,533,480,533,39472,15.428,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\731.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\731.PNG
OTU_2D_train_211,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,972,531,972,531,27106,5.252,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\211.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\211.PNG
OTU_2D_test_1042,OTU_2D_test,B-Mode 2D,VALID_LESION_MASK,True,958,528,958,528,74140,14.657,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\image\1042.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\test\label\black_write\1042.PNG
OTU_2D_train_1420,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,1106,607,1106,607,50935,7.587,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1420.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1420.PNG
OTU_2D_train_437,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,487,272,487,272,14174,10.7,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\437.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\437.PNG
OTU_2D_train_1150,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,481,531,481,531,36594,14.327,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\1150.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\1150.PNG
OTU_2D_train_131,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,479,554,479,554,107702,40.586,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\131.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\131.PNG
OTU_2D_train_389,OTU_2D_train,B-Mode 2D,VALID_LESION_MASK,True,938,537,938,537,60014,11.914,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_image\389.JPG,C:\Users\PeaceD_Dung\Documents\Khóa luận\dataset\vinmec_ovarian\OTU_2D\train\train_label\label\389.PNG
